Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
An Approach to Rapidly Evaluating Rock Mass Quality in Underground Engineering Based on Multi-source Heterogeneous Data,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-024-04185-x,Peng HeYan ChenFeng JiangGang WangYujing Jiang,2024,https://link.springer.com/article/10.1007/s00603-024-04185-x,Article
Localization of Acoustic Emission Source in Rock Using SMIGWO Algorithm,International Journal of Coal Science & Technology,,,,10.1007/s40789-025-00751-y,Jiong WeiFuqiang GaoJinfu LouLei YangXiaoqing Wang,2025,https://link.springer.com/article/10.1007/s40789-025-00751-y,Article
Source-Rock Geochemistry of Unconventional Plays,Unconventional Hydrocarbon Reservoirs: Coal and Shale,,,,10.1007/978-3-031-53484-3_2,Bodhisatwa HazraDebanjan ChandraVikram Vishal,2024,https://link.springer.com/chapter/10.1007/978-3-031-53484-3_2,Chapter
Three-dimensional acoustic emission source localization method for layered rock considering anisotropic P-wave velocity,Bulletin of Engineering Geology and the Environment,,,,10.1007/s10064-024-03692-z,Tianxiang SongYangyi ZhouXiaojun Yu,2024,https://link.springer.com/article/10.1007/s10064-024-03692-z,Article
"Depositional Environment, Diagenesis and Source Rock Characterization of Middle Jurassic Carbonates, North Waziristan, Khyber Pakhtunkhwa, Pakistan",Doklady Earth Sciences,,,,10.1134/S1028334X2460244X,Emad Ullah KhanMaryam SaleemSyed Muhammad Wasim SajjadSaif Ullah Khan,2024,https://link.springer.com/article/10.1134/S1028334X2460244X,Article
"Rock abrasiveness prediction based on multi-source physical, mechanical and mineralogical properties",Bulletin of Engineering Geology and the Environment,,,,10.1007/s10064-024-03886-5,Yun WuLong-Chuan DengXiao-Zhao LiLi-Yuan YuJiang-Feng LiuJian Lin,2024,https://link.springer.com/article/10.1007/s10064-024-03886-5,Article
"Paleodepositional environment and source rock potential of Paleogene lignite and shale horizons in the Saurashtra Basin, Western India",International Journal of Coal Science & Technology,,,,10.1007/s40789-025-00810-4,Alok KumarKhairul Azlan MustaphaVikram Partap SinghBodhisatwa HazraP. GopinathanRuncie P. Mathews,2025,https://link.springer.com/article/10.1007/s40789-025-00810-4,Article
Investigation on the transmission of Love waves due to an impulsive line source in a heterogeneous double porous rock structure,Scientific Reports,,,,10.1038/s41598-024-77203-1,Aparajita MishraAnil Negi,2024,https://link.springer.com/article/10.1038/s41598-024-77203-1,Article
Lacustrine Source Rock Petroleum Generation Simulation Instrument,Theory and Simulation Experimental Technology of Oil Generation From Nonmarine Source Rocks in China,,,,10.1007/978-981-96-3145-2_11,Defan GuanZhongliang MaYongqiang Zhao,2025,https://link.springer.com/chapter/10.1007/978-981-96-3145-2_11,Chapter
"Source Rock Characterization for the Hydrocarbon Generative Potential and Thermal Maturity of Carboniferous Strata in the Tendrara–Missour Basin, Northeastern Morocco",Petroleum Chemistry,,,,10.1134/S0965544124602540,Achour MargoumYoussef ElbouazaouiMohammed Et-TouhamiRabah BouchtaAbdelwahid Chakor Alami,2025,https://link.springer.com/article/10.1134/S0965544124602540,Article
Review for the microseismic source location in surrounding rock of deep-buried tunnel,Journal of Central South University,,,,10.1007/s11771-023-5503-5,Shi-bin TangYan-hui LiuHao-ran XuXi-mao Chen,2023,https://link.springer.com/article/10.1007/s11771-023-5503-5,Article
A 15-year history of repeated ice-rock avalanches from a single source area in the Qinghai-Tibet Plateau,Landslides,,,,10.1007/s10346-024-02355-0,Qiankuan WangBin LiAiguo XingYiwei LiuYu Zhuang,2024,https://link.springer.com/article/10.1007/s10346-024-02355-0,Article
"Source Rock Characteristics and Accumulation Combinations of the Yanghugou Formation of the Carboniferous, Western Ordos Basin",Proceedings of the International Field Exploration and Development Conference 2024,,,,10.1007/978-981-96-2706-6_10,Jin-Li PanFei XieZuo-You LiHui MaXiu-Long YangQiang-Qiang YuMin-Sheng YeXu-Yang YeYong Bai,2025,https://link.springer.com/chapter/10.1007/978-981-96-2706-6_10,Conference paper
"Source rock characterization using seismic data inversion and well log analysis; a case study from Kazhdumi Formation, NW Persian Gulf",Earth Science Informatics,,,,10.1007/s12145-024-01681-0,Mehran RahimiBahram AlizadehSeyed Mohsen Seyedali,2025,https://link.springer.com/article/10.1007/s12145-024-01681-0,Article
An Artificial Neural Network Approach for Predicting TOC and Comprehensive Pyrolysis Parameters from Well Logs and Applications to Source Rock Evaluation,Natural Resources Research,,,,10.1007/s11053-024-10374-w,Mohamed Elfatih SalaimHuolin MaXiangyun HuHatim Quer,2024,https://link.springer.com/article/10.1007/s11053-024-10374-w,Article
Real Time Advanced Geological Prediction Interactive Iteration Technology and Engineering Practice of TBM Rock Breaking Seismic Source HSP Method,Applied Geophysics,,,,10.1007/s11770-025-1285-x,Shi-Shu ZhangSong LuWei-Tao ChenKui-Feng WuJun-Jun LiuXiao-Ping Zhao,2025,https://link.springer.com/article/10.1007/s11770-025-1285-x,Article
Lacustrine Source Rock Oil Generation Simulation Experiment Method,Theory and Simulation Experimental Technology of Oil Generation From Nonmarine Source Rocks in China,,,,10.1007/978-981-96-3145-2_12,Defan GuanZhongliang MaYongqiang Zhao,2025,https://link.springer.com/chapter/10.1007/978-981-96-3145-2_12,Chapter
"Geochemistry of oil seepages and Paleocene organic-rich shale deposits from the onshore East Coast Basin in New Zealand: implications for characteristics, origin and oil-source rock correlation",Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-025-02059-8,Mohammed Hail HakimiMahdi Ali LathblAkm Eahsanul HaqueAref LashinAfikah RahimAtif M. AbassWaqas NaseemKhan Sibtain Bin AltafMaria Rafique,2025,https://link.springer.com/article/10.1007/s13202-025-02059-8,Article
"Control of anatectic source rock and melt segregation on metal fertility of W–Sn granites in Sirohi region, NW India",International Journal of Earth Sciences,,,,10.1007/s00531-024-02471-1,Jitendra Kumar RoyAditya NaikSourabh Bhattacharya,2024,https://link.springer.com/article/10.1007/s00531-024-02471-1,Article
"Organic geochemical investigation and 1D basin modeling of the Chia Gara source rock (Tithonian-Berriasian) interval in the Zagros Basin, Iraq: implications for oil generation potential",Carbonates and Evaporites,,,,10.1007/s13146-024-01029-1,Abbas F. GharibAli Saaduldeen AbbasSahmee Eddwan Mohammed,2024,https://link.springer.com/article/10.1007/s13146-024-01029-1,Article
"Application of Petrophysical Analysis, Rock Physics, Seismic Attributes, Seismic Inversion, Multi-attribute Analysis, and Probabilistic Neural Networks for Estimating Petrophysical Parameters for Source and Reservoir Rock Evaluations in the Lower Indus Basin, Pakistan",Natural Resources Research,,,,10.1007/s11053-025-10550-6,Muhsan EhsanRujun ChenKamal AbdelrahmanUmar ManzoorMuyyassar HussainJar UllahAbdul Moiz Zaheer,2025,https://link.springer.com/article/10.1007/s11053-025-10550-6,Article
"Source rock characterization for hydrocarbon generative potential and thermal maturity of Paleocene–Eocene sequences, Jaisalmer Basin, Rajasthan, India",Arabian Journal of Geosciences,,,,10.1007/s12517-024-11872-0,Dinesh KumarRavi SharmaAbhyanand Singh MauryaRajesh Pandey,2024,https://link.springer.com/article/10.1007/s12517-024-11872-0,Article
"The re-evaluation of the source rock potential of Kolmani Field using outcrop data, ditch cutting data, and 2D seismic data for enhanced hydrocarbon prospectivity",Discover Geoscience,,,,10.1007/s44288-024-00093-3,Chekwube Nnamdi DidiOlawale Olakunle OsinowoOkey Eliseus Akpunonu,2024,https://link.springer.com/article/10.1007/s44288-024-00093-3,Article
A subduction-modified source for the parental melts to MARID assemblages from the Kaapvaal craton lithosphere and their formation via hybridisation with wall-rock peridotite,Mineralogy and Petrology,,,,10.1007/s00710-025-00907-3,Jason C. HindePhilip E. JanneyHélène LegrosYan LuoSarah WoodlandGraham D. Pearson,2025,https://link.springer.com/article/10.1007/s00710-025-00907-3,Article
Hydrocarbon Source Rocks,Basics of Petroleum Geochemistry,,,,10.1007/978-3-031-86938-9_1,Majid Alipour,2025,https://link.springer.com/chapter/10.1007/978-3-031-86938-9_1,Chapter
The source of rock moisture in a sandstone cave in arid northern China: rainfall infiltration or vapor condensation?,Hydrogeology Journal,,,,10.1007/s10040-023-02725-3,Xiao-Wei JiangKai-Gao OuyangXu-Lin TangShu-Cong TanJia-Xin ShiNa LiHong-Bin YanJian-Guang RenLi Wan,2023,https://link.springer.com/article/10.1007/s10040-023-02725-3,Article
"Source rock characterisation and petroleum system modelling: a review of marginal marine deposit in the Permo-Triassic Sydney Basin, Australia",Journal of Sedimentary Environments,,,,10.1007/s43217-024-00168-8,Terfa Elijah GarbaKhairul Azlan Mustapha,2024,https://link.springer.com/article/10.1007/s43217-024-00168-8,Article
A case study on thermal conductivity characteristics and prediction of rock and soil mass at a proposed ground source heat pump (GSHP) site,Scientific Reports,,,,10.1038/s41598-025-92896-8,Yongjie MaJingyong WangFuhang HuEchuan YanYu ZhangHao DengXuefeng GaoJianguo KangHaoxin ShiXin ZhangJianqiao ZhengJixiang Guo,2025,https://link.springer.com/article/10.1038/s41598-025-92896-8,Article
"Genetic mechanism of bicyclic sesquiterpanes in Upper Triassic source rock of Yinan 2 well from the Kuqa Depression of Tarim Basin, China",Scientific Reports,,,,10.1038/s41598-025-95112-9,Yiman ZhangHaizu ZhangHanyu DengLiangliang WuBin ChengYunpeng WangZewen Liao,2025,https://link.springer.com/article/10.1038/s41598-025-95112-9,Article
"Depositional environments and source rock potential from molecular to basin scales: An example from the Middle to Upper Cretaceous succession, Abu Gharadig Basin, Egypt",International Journal of Earth Sciences,,,,10.1007/s00531-024-02451-5,Haytham El AtfyBandar I. GhassalLinda BurnazSalah Y. El Beialy,2024,https://link.springer.com/article/10.1007/s00531-024-02451-5,Article
Active Source-Rock Depth Limit&#xa0;in the WPS,Quantitative Evaluation of the Whole Petroleum System,,,,10.1007/978-981-99-0325-2_5,Xiongqi Pang,2023,https://link.springer.com/chapter/10.1007/978-981-99-0325-2_5,Chapter
Rock Magnetism,Magnetism of Rocks,,,,10.1007/978-3-662-70428-8_5,Michael Urbat,2025,https://link.springer.com/chapter/10.1007/978-3-662-70428-8_5,Chapter
"Geometric characterization of subsurface igneous bodies and their impact on source-rock maturation in the Shushan Basin, northern Western Desert, Egypt",Euro-Mediterranean Journal for Environmental Integration,,,,10.1007/s41207-023-00427-6,Mohamed FagelnourMunir Elmahdy,2023,https://link.springer.com/article/10.1007/s41207-023-00427-6,Article
"Integrated method for calculating source rock thickness using drilling and seismic reflection: A case study of the Lishui Sag, China",Acta Geophysica,,,,10.1007/s11600-023-01195-1,Na LiJun MatsushimaHuiquan Zhang,2023,https://link.springer.com/article/10.1007/s11600-023-01195-1,Article
Prediction of rock burst intensity based on multi-source evidence weight and error-eliminating theory,Environmental Science and Pollution Research,,,,10.1007/s11356-023-27609-7,Shuliang WuQisheng YanSen TianWengang Huang,2023,https://link.springer.com/article/10.1007/s11356-023-27609-7,Article
Intelligent real-time predicting method for rock characterization based on multi-source information integration while drilling,Bulletin of Engineering Geology and the Environment,,,,10.1007/s10064-023-03182-8,Jun BaiSheng WangQiang XuZhongbin LuoZheng ZhangKun LaiJinsheng Wu,2023,https://link.springer.com/article/10.1007/s10064-023-03182-8,Article
"The Pollution of Source, Pathway, and Downstream of the Pyritic Waste Rock Site—A Case Study","Engineering Geology for a Habitable Earth: IAEG XIV Congress 2023 Proceedings, Chengdu, China",,,,10.1007/978-981-99-9065-8_28,Jing-yu PengShuai ZhangBate BateYi-ling ZhouYing-yue Han,2024,https://link.springer.com/chapter/10.1007/978-981-99-9065-8_28,Conference paper
Geochemical evaluation and source rock zonation by multi-layer perceptron neural network technique: a case study for Pabdeh and Gurpi Formations-North Dezful Embayment (SW Iran),Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-023-01731-1,Abolfazl JamshidipourMohammad KhanehbadMaryam MirshahaniAli Opera,2023,https://link.springer.com/article/10.1007/s13202-023-01731-1,Article
"Source rock potential of the Bajocian-Bathonian succession (Mtumbei Formation) in the Mandawa Basin, SE Tanzania",Acta Geochimica,,,,10.1007/s11631-024-00738-7,John William GamaEmily Barnabas Kiswaka,2024,https://link.springer.com/article/10.1007/s11631-024-00738-7,Article
Practical Guide for Petroleum Source Rock Interpretation,Advances in Petroleum Source Rock Characterizations: Integrated Methods and Case Studies,,,,10.1007/978-3-031-16396-8_2,Bandar I. GhassalSattam S. MutairiHaytham El Atfy,2023,https://link.springer.com/chapter/10.1007/978-3-031-16396-8_2,Chapter
Energies Within Rock Mass and the Associated Dynamic Rock Failures,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-024-04368-6,John WatsonIsmet CanbulatChengguo ZhangChunchen Wei,2025,https://link.springer.com/article/10.1007/s00603-024-04368-6,Article
Advances in Petroleum Source Rock Characterizations: Integrated Methods and Case Studies,"Advances in Science, Technology & Innovation",,,,10.1007/978-3-031-16396-8,Haytham El AtfyBandar I. Ghassal,2022,https://link.springer.com/book/10.1007/978-3-031-16396-8,Book
3D Numerical Modeling of Rock Mass Failure in an Uplift Test of a Rock Anchor with Focus on the Role of Rock Joints,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-024-04315-5,Cristobal J. ManquehualCharlie C. LiMahdi ShabanimashcoolBjarte GrindheimLeif Lia,2025,https://link.springer.com/article/10.1007/s00603-024-04315-5,Article
The Rock-Breaking Mechanism of Thermal Spalling-Assisted Rock Cutting by PDC Cutter,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-023-03603-w,Feilong YangWeiji LiuXiaohua ZhuChang Xiang,2023,https://link.springer.com/article/10.1007/s00603-023-03603-w,Article
"2D Seismic Interpretation of Compressional Regime of the Dohdak Concession and Source Rock Assessment of the Early Cretaceous Sembar Formation; a Case Study from Central Indus Basin, Pakistan",Lithology and Mineral Resources,,,,10.1134/S0024490223700426,Ashar KhanSahib KhanRizwan Sarwar AwanKhawaja Hasnain Iltaf,2024,https://link.springer.com/article/10.1134/S0024490223700426,Article
Shear Behavior of Pile-Rock Interfaces Considering Pile Formation in Deep Rock-Socketed Piles,Geotechnical and Geological Engineering,,,,10.1007/s10706-025-03210-2,Banglu XiZhenhua ZhangGuojuan XuYonggao YinDan Zhang,2025,https://link.springer.com/article/10.1007/s10706-025-03210-2,Article
A Model for Hysteresis of Stress-Dependent Fracture Permeability of a Carbonate Source Rock,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-024-04327-1,Hui-Hai LiuJilin ZhangJewel DuncanRabah Mesdour,2024,https://link.springer.com/article/10.1007/s00603-024-04327-1,Article
Becoming-Rock - A relational materialist analysis of outdoor rock-climbing Escalatamasters,Journal of Outdoor and Environmental Education,,,,10.1007/s42322-025-00221-8,Mareile BetzJonas Mikaels,2025,https://link.springer.com/article/10.1007/s42322-025-00221-8,Article
Rock mass integrity evaluation method of roadway surrounding rock mass based on borehole image acoustic radar data,Scientific Reports,,,,10.1038/s41598-025-06049-y,Wang JinchaoHan ZengqiangWang ChaoZhang GuohuaLi Xiaobin,2025,https://link.springer.com/article/10.1038/s41598-025-06049-y,Article
Can Basalt Rock Powder be Used as an Alternative Nutrient Source for Soybeans and Corn?,Journal of Soil Science and Plant Nutrition,,,,10.1007/s42729-023-01322-3,Augusto Vaghetti LucheseIvone Janete Gutz de Castro LeiteMylena Linhares AlvesJoão Pedro dos Santos VieceliLaércio Augusto PivettaRobson Fernando Missio,2023,https://link.springer.com/article/10.1007/s42729-023-01322-3,Article
An Intrinsically Safe Rock Breaking Method: Supercritical Fluid Impact Rock Breaking Technology,Disaster Prevention and Mitigation of Infrastructure,,,,10.1007/978-3-031-90717-3_2,Chen LiShengping GuoQiang ZhangLingzhi XiHuang Yang,2025,https://link.springer.com/chapter/10.1007/978-3-031-90717-3_2,Conference paper
Burial and Thermal Maturity Modeling of Middle Jurassic Potential Source Rock in Northern Part of Southern Tunisia,"Selected Studies in Geophysics, Tectonics and Petroleum Geosciences",,,,10.1007/978-3-031-43807-3_30,Safa KraouiaAmina Mabrouk El AsmiMoncef Saidi,2024,https://link.springer.com/chapter/10.1007/978-3-031-43807-3_30,Conference paper
Microseismic Monitoring of the Rock Mass During Full-Scale Uplift Tests of Rock Anchors,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-025-04515-7,Nadège LangetAndreas WuestefeldBjarte GrindheimCharlie C. Li,2025,https://link.springer.com/article/10.1007/s00603-025-04515-7,Article
Secrets on the rock: analysis and discussion of the Dunde Bulaq rock art site,Heritage Science,,,,10.1186/s40494-024-01146-z,Fu YihaoChai YueWang JunLiu ChengZhang XiaoyuLi LuZhuoya BahetiPeng Jinye,2024,https://www.nature.com/articles/s40494-024-01146-z,Article
Loose circle and rock mass strength tests of extremely thin layered surrounding rock in large deformation tunnels,Scientific Reports,,,,10.1038/s41598-025-90364-x,Feng PengXiqiang YuanTianbin LiYang YuanChunchi MaPing YangHong LuoChangzhong Deng,2025,https://link.springer.com/article/10.1038/s41598-025-90364-x,Article
A model of fracture-facilitated flow of hydrocarbons from petroleum source rock,International Journal of Fracture,,,,10.1007/s10704-022-00686-4,Luke PharrMichael MarderTadeusz Patzek,2022,https://link.springer.com/article/10.1007/s10704-022-00686-4,Article
Sensitivity of ordinary rock weathering tests to acid rock drainage,Bulletin of Engineering Geology and the Environment,,,,10.1007/s10064-024-03823-6,Adilson do Lago LeiteFelipe Andrade de Souza,2024,https://link.springer.com/article/10.1007/s10064-024-03823-6,Article
"Application of C<sub>30</sub> tetracyclic polyprenoids as effective biomarker in oil-to source rock correlation in the Zhu III depression, Zhujiangkou Basin, northern South China",Acta Oceanologica Sinica,,,,10.1007/s13131-024-2346-3,Lei LanYouchuan LiShuchun YangYang OuyangWenjing DingQing LinShanshan Zhou,2024,https://link.springer.com/article/10.1007/s13131-024-2346-3,Article
Larger rock extraction sites could improve the efficiency of enhanced rock weathering in the United Kingdom,Communications Earth & Environment,,,,10.1038/s43247-025-02656-9,M. MadankanE. P. KantzasR.M.E. EspinosaS. H. VetterL. KohP. SmithD. J. BeerlingP. Renforth,2025,https://link.springer.com/article/10.1038/s43247-025-02656-9,Article
The Propagation Characteristics and Prediction of Vibration in Urban Soil–Rock Strata Induced by Underground Tunnel Blasting,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-025-04709-z,Xianzhong MengChuanbo ZhouYaowen YangNan JiangYuqing XiaYumin YangShengtao Zhou,2025,https://link.springer.com/article/10.1007/s00603-025-04709-z,Article
Mechanical Properties of Soil–Rock Mixtures with Varying Rock Content Under Freeze–Thaw Cycles,Geotechnical and Geological Engineering,,,,10.1007/s10706-024-03023-9,Lijun WanMai ZhaoYuanming GengZixuan Zhang,2025,https://link.springer.com/article/10.1007/s10706-024-03023-9,Article
"Opportunities and insights: 3D basin modeling and source rock potentiality of Oligocene successions, offshore Nile Delta Basin, Egypt",Carbonates and Evaporites,,,,10.1007/s13146-025-01132-x,Mohamed Saad ElokazyMahmoud Yousry Zein El DinAyman Morshedy,2025,https://link.springer.com/article/10.1007/s13146-025-01132-x,Article
Real-Time Identification of Rock Failure Stages Using Deep Learning: A Case Study of Acoustic Emission Analysis in Rock Engineering,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-025-04423-w,Yuanyuan PuJie ChenDerek B. ApelXueyi Shang,2025,https://link.springer.com/article/10.1007/s00603-025-04423-w,Article
Analysis of Gas Migration Characteristics and Release Measures in the Surrounding Rock of Tunnel in Magmatic Rock Gas Reservoir Zone,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-025-04671-w,Jilu ZhangXiaohan ZhouXinrong LiuXueyan GuoLojain sulimanLei FangYan Wang,2025,https://link.springer.com/article/10.1007/s00603-025-04671-w,Article
Rheological Model for a Vertically Fractured Source Rock,Pure and Applied Geophysics,,,,10.1007/s00024-022-03156-z,Guangtan HuangJing BaJosé M. CarcioneWeihua Liu,2022,https://link.springer.com/article/10.1007/s00024-022-03156-z,Article
Engineering Applications in Rock Dynamics,AI for Rock Dynamics,,,,10.1007/978-981-96-5342-3_8,Manchao HeLiGe WangWei YaoWengang DangZhuo Wang,2025,https://link.springer.com/chapter/10.1007/978-981-96-5342-3_8,Chapter
Optimized Estimation of UCS for Rock Elements Using Schmidt Rebound and Statistical Evaluation in the Heterogeneous Rock Mass System,Geotechnical and Geological Engineering,,,,10.1007/s10706-025-03344-3,Vahid MohebiHassan Moomivand,2025,https://link.springer.com/article/10.1007/s10706-025-03344-3,Article
Prediction of potential shear slip surface in locked rock mass of gently inclined counter Tilted rock slope under mining effects,Scientific Reports,,,,10.1038/s41598-025-02256-9,Wenfu MengZhangyin DaiQingli LuoHongwei BaiTing XiaYunqin Cao,2025,https://link.springer.com/article/10.1038/s41598-025-02256-9,Article
Using drilling noise and vibration signals for rock layer identification: a study on layered rock samples with weak interlayers,Bulletin of Engineering Geology and the Environment,,,,10.1007/s10064-025-04139-9,Xiaolei YueDan HuangZhongwen YueJian Zhao,2025,https://link.springer.com/article/10.1007/s10064-025-04139-9,Article
Rock fracture mechanism of buffer blasting with cushion layer at the borehole bottom,"International Journal of Minerals, Metallurgy and Materials",,,,10.1007/s12613-024-2941-5,Xinguang ZhuChenxi DingZhe SuiHong SuXu Guo,2024,https://link.springer.com/article/10.1007/s12613-024-2941-5,Article
Microseismic Source Location Method and Microseismic Event Source Parameter Characteristic Analysis for Surface Microseismic System,"Mining, Metallurgy & Exploration",,,,10.1007/s42461-025-01322-0,Chang WangXingdong ZhaoQiankun ZhuWenlong YuTong Wu,2025,https://link.springer.com/article/10.1007/s42461-025-01322-0,Article
From Rock to Fiber: The Mechanical Properties of Continuous Rock Fibers,Natural Resources Research,,,,10.1007/s11053-025-10483-0,Yixuan MaZeshi GuoJimin FuXiongyu XiPengcheng MaXungai Wang,2025,https://link.springer.com/article/10.1007/s11053-025-10483-0,Article
"Rock-site amplification on topography at Introdacqua, Central Italy: a rock-fracturing effect?",Acta Geophysica,,,,10.1007/s11600-024-01515-z,Marta PischiuttaFernando LinsalataAlessia MercuriFrancesco SalviniFederico FinaGiovanna CultreraLuca MinarelliGiuseppe Di Giulio,2025,https://link.springer.com/article/10.1007/s11600-024-01515-z,Article
The craft of rock climbing: exploring the implications of relational ontologies for learning to rock climb,Journal of Outdoor and Environmental Education,,,,10.1007/s42322-024-00180-6,Peter HubbardColin Wood,2024,https://link.springer.com/article/10.1007/s42322-024-00180-6,Article
"Hydrocarbon generation potential and geochemical characteristics comparison of source rocks in the Southwestern Qaidam basin, China",Scientific Reports,,,,10.1038/s41598-025-92846-4,Yang ZhaoChenxin HuangFenjun ChenQingyou Yue,2025,https://link.springer.com/article/10.1038/s41598-025-92846-4,Article
"Research on the Source and Resource Potential of Coal Rock Gas in Faulted Basin: A Case Study of Huhehu Depression in Hailar Basin, China",Proceedings of the International Field Exploration and Development Conference 2024,,,,10.1007/978-981-96-2706-6_41,Fan ZhangLu LiuWei JinGeng GaoJun-chi BaoLong PangKun ZhangGe JiangYan-jie Li,2025,https://link.springer.com/chapter/10.1007/978-981-96-2706-6_41,Conference paper
Theoretical Basis of Rock Dynamics,AI for Rock Dynamics,,,,10.1007/978-981-96-5342-3_2,Manchao HeLiGe WangWei YaoWengang DangZhuo Wang,2025,https://link.springer.com/chapter/10.1007/978-981-96-5342-3_2,Chapter
"Petroleum source rock potential evaluation: a case study of block 11a, Pletmos sub-basin, offshore South Africa",Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-022-01599-7,F. A. AgborS. MhlambiN. A. TeumahjiW. A. SonibareJ. M. van Bever Donker,2023,https://link.springer.com/article/10.1007/s13202-022-01599-7,Article
Influence of path materials on rock avalanche dynamics in the Nayong case study,Scientific Reports,,,,10.1038/s41598-025-10467-3,Xu Sheng ZhangZhong Fu WangLin Qiang WangYe TianFeng Ge ShiSong Teng Xie,2025,https://link.springer.com/article/10.1038/s41598-025-10467-3,Article
"Sedimentary Organic Matter: Origin, Productivity, Preservation, and Role in Source Rock Development",Advances in Petroleum Source Rock Characterizations: Integrated Methods and Case Studies,,,,10.1007/978-3-031-16396-8_1,Bandar I. GhassalHaytham El Atfy,2023,https://link.springer.com/chapter/10.1007/978-3-031-16396-8_1,Chapter
Research on the Back-Analysis of Tunnel Surrounding Rock Deformation Considering the Deterioration Effect of Surrounding Rock Parameters,International Journal of Civil Engineering,,,,10.1007/s40999-024-01019-3,Liang YanYawei ZhangYunong LiQiang WangYongfa Guo,2024,https://link.springer.com/article/10.1007/s40999-024-01019-3,Article
Source Rocks of the Zagros Fold and Thrust Belt (ZFTB),Basics of Petroleum Geochemistry,,,,10.1007/978-3-031-86938-9_5,Majid Alipour,2025,https://link.springer.com/chapter/10.1007/978-3-031-86938-9_5,Chapter
