Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Tribocatalytically-active nickel/cobalt phosphorous films for universal protection in a hydrocarbon-rich environment,Scientific Reports,,,,10.1038/s41598-023-37531-0,Asghar ShiraniRawan Al SulaimiAli Zayaan MacknojiaMohammad EskandariDiana Berman,2023,https://link.springer.com/article/10.1038/s41598-023-37531-0,Article
"Comparison of Formation Conditions of Source Rocks of Fengcheng and Lucaogou Formations in the Junggar Basin, NW China: Implications for Organic Matter Enrichment and Hydrocarbon Potential",Journal of Earth Science,,,,10.1007/s12583-021-1566-0,Shiju LiuGang GaoWenzhe GangBaoli XiangMing WangChengyun Wang,2023,https://link.springer.com/article/10.1007/s12583-021-1566-0,Article
"Transition Metal (Zn(II), Co(II), Cu(II), Ni(II)) Complexes for the Removal of Acidic Sulfur Impurities from Hydrocarbon Fuel",Russian Journal of Coordination Chemistry,,,,10.1134/S1070328423600638,V. N. StorozhenkoA. S. KamyshnikovaK. P. PashchenkoA. O. OkhlobystinI. L. EremenkoN. T. Berberova,2023,https://link.springer.com/article/10.1134/S1070328423600638,Article
Composition of Hydrocarbon Gases Formed by Dry Pysolysis of Domanik Shale Kerogen after Hydrothermal Experiment,Petroleum Chemistry,,,,10.1134/S0965544123080017,D. A. BushnevN. S. BurdelnayaA. A. IlchenkoYa. D. Sennikova,2023,https://link.springer.com/article/10.1134/S0965544123080017,Article
"Effect of intensity of sedimentary cover deformation on hydrocarbon accumulation in Dongying Sag, Bohai Bay Basin, China",Scientific Reports,,,,10.1038/s41598-023-50862-2,Weiwei ZhouChangqi ZhaoHe Chang,2024,https://link.springer.com/article/10.1038/s41598-023-50862-2,Article
Nature of Hydrocarbon Fluids at the Fields in the North of Western Siberia: the Geochemical Aspect,Geochemistry International,,,,10.1134/S0016702923020040,I. V. GoncharovM. A. VeklichN. V. OblasovV. V. SamoilenkoS. V. FadeevaR. S. KashapovP. V. TrushkovA. V. ZherdevaN. A. Smirnova,2023,https://link.springer.com/article/10.1134/S0016702923020040,Article
"Evaluation of Heatstroke Risk, Environmental Impact, and Cost of Hydrocarbon Refrigerant (GF-08) Air-Conditioning Use in Residential Homes Integrated with Combined Photovoltaic Power Generation and Battery Storage",EcoDesign for Circular Value Creation: Volume II,,,,10.1007/978-981-97-9076-0_15,Taishi OkeyaShan MiaoKiyoshi Dowaki,2025,https://link.springer.com/chapter/10.1007/978-981-97-9076-0_15,Chapter
"No population-level variation in cuticular hydrocarbon profiles of a major agricultural pest, the coffee berry borer, <i>Hypothenemus hampei</i>",Chemoecology,,,,10.1007/s00049-025-00425-w,Ameka MyrieEva SchultnerJan OettlerTamara Pokorny,2025,https://link.springer.com/article/10.1007/s00049-025-00425-w,Article
Natural Source Zone Depletion of Petroleum Hydrocarbon NAPL,Advances in the Characterisation and Remediation of Sites Contaminated with Petroleum Hydrocarbons,,,,10.1007/978-3-031-34447-3_5,Kayvan Karimi AskaraniTom SaleTom Palaia,2024,https://link.springer.com/chapter/10.1007/978-3-031-34447-3_5,Chapter
"Diverse hydrocarbon degradation genes, heavy metal resistome, and microbiome of a fluorene-enriched animal-charcoal polluted soil",Folia Microbiologica,,,,10.1007/s12223-023-01077-5,Lateef Babatunde Salam,2023,https://link.springer.com/article/10.1007/s12223-023-01077-5,Article
Structural Style and Its Implication to Hydrocarbon Potentiality of the Pishin Basin (Pakistan),Geotectonics,,,,10.1134/S0016852125700037,Sh. GhaziS. A. HaroonK. ShahzadSh. AhmadK. Sh. BaigM. WaqasR. I. Ali,2024,https://link.springer.com/article/10.1134/S0016852125700037,Article
Internal steam generation via mixed ion-conducting fuel cell for methane reforming at 600 <sup>o</sup>C,Journal of Electroceramics,,,,10.1007/s10832-025-00420-1,Ok Sung JeonMyung Sik Choi,2025,https://link.springer.com/article/10.1007/s10832-025-00420-1,Article
Electrified hydrocarbon-to-oxygenates coupled to hydrogen evolution for efficient greenhouse gas mitigation,Nature Communications,,,,10.1038/s41467-023-37382-3,Wan Ru LeowSimon VölkerRaoul MeysJianan Erick HuangShaffiq A. JafferAndré BardowEdward H. Sargent,2023,https://link.springer.com/article/10.1038/s41467-023-37382-3,Article
Resveratrol ameliorates cyprodinil-induced zebrafish cardiac developmental defects as an aryl hydrocarbon receptor antagonist,Environmental Science and Pollution Research,,,,10.1007/s11356-024-34024-z,Ruyu ZhanFushan ZhouChaoyang LiuChuanchang ChenMingmei LiDongqin HuangNaying ZhengTingting LinZhenghong ZuoChengyong HeXintan Chen,2024,https://link.springer.com/article/10.1007/s11356-024-34024-z,Article
"Implications of Salt Tectonics on Hydrocarbon Ascent in the Eastern Persian Gulf: Insights into the Formation Mechanism of Salt Diapirs, Gas Chimneys, and Their Sedimentary Interactions",Journal of Ocean University of China,,,,10.1007/s11802-024-5821-8,Yang XueXiwu LuanThanuja D. RaveendrasingheXinyuan WeiLong JinJian YinJianghao Qiao,2024,https://link.springer.com/article/10.1007/s11802-024-5821-8,Article
Multi-spherical interactions and mechanisms of hydrocarbon enrichment in the Southeast Asian archipelagic tectonic system,Science China Earth Sciences,,,,10.1007/s11430-023-1254-4,Rixiang ZhuHongjun WangHuajian WangXiaomei WangBo WanWang ZhangHouqin ZhuYuke LiuJunlai LiuQinren MengFang HaoZhijun Jin,2024,https://link.springer.com/article/10.1007/s11430-023-1254-4,Article
Exploring the promise and limitations of point-charge-free potentials for hydrocarbon modeling,Scientific Reports,,,,10.1038/s41598-025-06558-w,Raymond WeldonFeng Wang,2025,https://link.springer.com/article/10.1038/s41598-025-06558-w,Article
"Application of seismic attributes and quantitative-based instantaneous static reservoir simulations for quantitative imaging of lithology and fluids of Lower-Cretaceous hydrocarbon-bearing delta traps, Onshore, Pakistan",Journal of Earth System Science,,,,10.1007/s12040-023-02237-4,Muhammad Tayyab Naseer,2024,https://link.springer.com/article/10.1007/s12040-023-02237-4,Article
Well log data generation and imputation using sequence based generative adversarial networks,Scientific Reports,,,,10.1038/s41598-025-95709-0,Abdulrahman Al-FakihA. KoeshidayatullahTapan MukerjiSadam Al-AzaniSanLinn I. Kaka,2025,https://link.springer.com/article/10.1038/s41598-025-95709-0,Article
Transformation of CO<sub>2</sub> into value-added green hydrocarbon components through a modified catalytic route using biomass-generated graphene-based structures,Biomass Conversion and Biorefinery,,,,10.1007/s13399-024-06166-0,Mohamed A. MoniemNasser H. ShalabyEnas AmdehaAhmed M. A. El NaggarHussien A. El SayedNour E. A. Abd El-sattarAhmed I. Hashem,2024,https://link.springer.com/article/10.1007/s13399-024-06166-0,Article
Effect of water pressure and expulsion on hydrocarbon generation of kerogen under semi-closed conditions,Arabian Journal of Geosciences,,,,10.1007/s12517-021-07724-w,Yuandong WuYuanju LiZhongning ZhangLina Sun,2021,https://link.springer.com/article/10.1007/s12517-021-07724-w,Article
Targeted Synthesis of Hydrocarbon Fuels and Fuel Oxygenates by Catalytic Conversion of Biomass Components,Waste to Biofuel Technology,,,,10.1007/978-981-97-4561-6_3,Navya Subray BhatSaikat DuttaGirdhar Joshi,2024,https://link.springer.com/chapter/10.1007/978-981-97-4561-6_3,Chapter
"Geodynamic Analysis and a Regional-Scale Forecast of the Hydrocarbon Exploration Potential of the Tatar Strait, Sea of Japan Using Numerical Modeling Technologies",Russian Journal of Pacific Geology,,,,10.1134/S1819714022040066,B. V. SeninV. Yu. KerimovE. A. LavrenovaR. N. Mustaev,2022,https://link.springer.com/article/10.1134/S1819714022040066,Article
Statistical Characteristics of the Internal Structure of the Seismic Background over a Hydrocarbon Deposit,Acoustical Physics,,,,10.1134/S1063771024602565,I. Ya. Chebotareva,2025,https://link.springer.com/article/10.1134/S1063771024602565,Article
Garau Formation as an unconventional hydrocarbon resource in southwestern Iran: a geochemical investigation,Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-023-01634-1,Ehsan HosseinyAhmadreza Mohseni,2023,https://link.springer.com/article/10.1007/s13202-023-01634-1,Article
Controlling hydrocarbon chain growth and degree of branching in CO<sub>2</sub> electroreduction on fluorine-doped nickel catalysts,Nature Catalysis,,,,10.1038/s41929-025-01370-1,Yingqing OuLu LiuRanga Rohit SeemakurthiFutian YouHaibin MaJavier Pérez-RamírezNúria LópezBoon Siang Yeo,2025,https://link.springer.com/article/10.1038/s41929-025-01370-1,Article
Dosage concentration and pulsing frequency affect the degradation efficiency in simulated bacterial polycyclic aromatic hydrocarbon-degrading cultures,Environmental Science and Pollution Research,,,,10.1007/s11356-023-26546-9,Anjela L. VogelKatharine J. ThompsonSara KleindienstChristiane Zarfl,2023,https://link.springer.com/article/10.1007/s11356-023-26546-9,Article
"Paleoenvironment of deposition and hydrocarbon potential of Maastritchian Shale Sediments, Southern Anambra Basin, Edo State, Nigeria",Arabian Journal of Geosciences,,,,10.1007/s12517-023-11703-8,Martins IlevbareRita Adeola Adeleye,2023,https://link.springer.com/article/10.1007/s12517-023-11703-8,Article
"Numerical 3D modeling of burial and temperature history, source rock maturity, and hydrocarbon generation in the onshore northeastern Netherlands",International Journal of Earth Sciences,,,,10.1007/s00531-022-02168-3,Sebastian AmbergStefan BackVictoria SachseRalf Littke,2022,https://link.springer.com/article/10.1007/s00531-022-02168-3,Article
Efficient “One-Column” grignard generation and reaction in continuous flow,Journal of Flow Chemistry,,,,10.1007/s41981-024-00332-1,Maolin SunHong LiHualiang ChenRixin ShaoFanghua ChenXiangmin SangWeixia LinYueyue MaRuihua ChengJinxing Ye,2024,https://link.springer.com/article/10.1007/s41981-024-00332-1,Article
Biosurfactant production by <i>Bacillus cereus</i> GX7 utilizing organic waste and its application in the remediation of hydrocarbon-contaminated environments,World Journal of Microbiology and Biotechnology,,,,10.1007/s11274-024-04115-7,Yunyun ZhangJin GaoQintong LiJingjing YangYu GaoJianliang XueLin LiYiting Ji,2024,https://link.springer.com/article/10.1007/s11274-024-04115-7,Article
Feasibility reassessment study of thermo-chemically recuperated power generation process,Brazilian Journal of Chemical Engineering,,,,10.1007/s43153-025-00587-8,Paulo Victor da Silva Olinda,2025,https://link.springer.com/article/10.1007/s43153-025-00587-8,Article
"Source Rock Potential, Palynofacies depositional Environment Synthesis and Structural Traps, of the Outcropping Lithostratigraphic Units of the Anambra Basin: Petroleum Migration Pathway and Hydrocarbon Prospectivity",Palynofacies and Petroleum Migration Style of Inland Anambra Basin Nigeria,,,,10.1007/978-3-031-86716-3_1,Kachikwulu Kingsley Okeke,2025,https://link.springer.com/chapter/10.1007/978-3-031-86716-3_1,Chapter
Allosteric-Regulation-Based DNA Circuits in Saccharomyces cerevisiae to Detect Organic Acids and Monitor Hydrocarbon Metabolism In Vitro,Synthetic Biology,,,,10.1007/978-1-0716-3658-9_5,Michael Dare AsemoloyeMario Andrea Marchisio,2024,https://link.springer.com/chapter/10.1007/978-1-0716-3658-9_5,Protocol
Favorable Conditions for Oil Generation in Nonmarine Source Rocks,Theory and Simulation Experimental Technology of Oil Generation From Nonmarine Source Rocks in China,,,,10.1007/978-981-96-3145-2_10,Defan GuanZhongliang MaYongqiang Zhao,2025,https://link.springer.com/chapter/10.1007/978-981-96-3145-2_10,Chapter
SP1 and p23 play a crucial role in the circadian target gene induction of activated aryl hydrocarbon receptor in human breast cells,Cell Biology and Toxicology,,,,10.1007/s10565-025-10080-0,Melina MihelakisTanina FloreGilbert SchönfelderMichael OelgeschlägerNorman Ertych,2025,https://link.springer.com/article/10.1007/s10565-025-10080-0,Article
"Fluid inclusion characteristics of the Jurassic reservoir and hydrocarbon accumulation process in the eastern Kuqa Depression, Tarim Basin",Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-022-01570-6,Jialin WanYanjie GongQingong ZhuoXuesong LuWenhui Huang,2022,https://link.springer.com/article/10.1007/s13202-022-01570-6,Article
Characterization of the aryl hydrocarbon receptor as a potential candidate to improve cancer T cell therapies,"Cancer Immunology, Immunotherapy",,,,10.1007/s00262-025-04065-5,Valentine De CastroOumaïma AbdellaouiBarbara DehecqBabacar NdaoPatricia Mercier-LetondalAlexandra DauvéFrancine Garnache-OttouOlivier AdotéviRomain LoyonYann Godet,2025,https://link.springer.com/article/10.1007/s00262-025-04065-5,Article
Quantitative Evaluation Method of Hydrocarbon Migration and Accumulation Efficiency and Resource Distribution,Dynamics of Hydrocarbon Migration,,,,10.1007/978-981-19-5534-1_4,Xiaorong LuoLikuan ZhangYuhong LeiWan Yang,2023,https://link.springer.com/chapter/10.1007/978-981-19-5534-1_4,Chapter
Interactions between hydrocarbon-bearing fluids and calcite in fused silica capillary capsules and geological implications for deeply-buried hydrocarbon reservoirs,Science China Earth Sciences,,,,10.1007/s11430-021-9862-4,Zihao JinGuanghui YuanYingchang CaoKeyu LiuYanzhong WangJianye SunXiluo HaoLing ZhouYihan WeiShuqi Wu,2021,https://link.springer.com/article/10.1007/s11430-021-9862-4,Article
Progress of Commercial Technologies for Producing Syngas and Hydrogen from Hydrocarbon Gases,Russian Journal of Applied Chemistry,,,,10.1134/S1070427223060010,I. A. MakaryanI. V. Sedov,2023,https://link.springer.com/article/10.1134/S1070427223060010,Article
The Toarcian Posidonia Shale at Salem (North Alpine Foreland Basin; South Germany): hydrocarbon potential and paleogeography,International Journal of Earth Sciences,,,,10.1007/s00531-024-02392-z,Stephen AjuabaReinhard F. SachsenhoferFrancesca GalassoThorsten U. GarlichsDoris GrossElke Schneebeli-HermannDavid MischJonathan E. Oriabure,2024,https://link.springer.com/article/10.1007/s00531-024-02392-z,Article
Structure of Hydrocarbon Fluid and Couette Flows in Slit Pores with Pyrophyllite Walls,"Polymer Science, Series A",,,,10.1134/S0965545X2270047X,M.A. LogunovA.G. KalinichevV.V. Pisarev,2022,https://link.springer.com/article/10.1134/S0965545X2270047X,Article
Selective Oxidation of Alkyl Hydrocarbon with Molecular Oxygen Catalyzed by Surface-Amine-Modified Cobalt-Silicon Mixed Nano Oxides,Catalysis Letters,,,,10.1007/s10562-024-04687-x,Chen LuQiaohong ZhangChen ChenKeFan YuHongying Lü,2024,https://link.springer.com/article/10.1007/s10562-024-04687-x,Article
Control of head smear generation by diamond-like carbon films using an external electric field,Microsystem Technologies,,,,10.1007/s00542-023-05421-0,Hiroshi TaniRenguo LuShinji KoganezawaNorio Tagawa,2023,https://link.springer.com/article/10.1007/s00542-023-05421-0,Article
Polycyclic aromatic hydrocarbon mitigation in beef and camel steaks using plant juice and waste marinades,npj Science of Food,,,,10.1038/s41538-025-00501-z,Doaa NowarShimaa EdrisIslam Sabeq,2025,https://link.springer.com/article/10.1038/s41538-025-00501-z,Article
"Hydrocarbon generative potential of intracontinental sediments of the Babouri-Figuil Basin, Northern Cameroon",Arabian Journal of Geosciences,,,,10.1007/s12517-023-11275-7,Etchu Pepcy Enow-BateMathew E. NtonJohn E. TakemNdip Edwin AyukMbouemboue Nsangou Moussa Ahmed,2023,https://link.springer.com/article/10.1007/s12517-023-11275-7,Article
Macrophages promote pre-metastatic niche formation of breast cancer through aryl hydrocarbon receptor activity,Signal Transduction and Targeted Therapy,,,,10.1038/s41392-024-02042-5,Xu JiangJiaqi WangLiangyu LinLiming DuYayun DingFanjun ZhengHongzhen XieYu WangMingyuan HuBenming LiuMuhan XuJingjie ZhaiXuefeng WangJiayin YeWei CaoChao FengJingyi FengZongliu HouMingyao MengJu QiuQing LiYufang ShiYing Wang,2024,https://link.springer.com/article/10.1038/s41392-024-02042-5,Article
"The Fault System of Fula Sag, Muglad Basin and Its Hydrocarbon Control",Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_99,Yan-qi WangGuo-qi WeiGuang-ya ZhangZhu-xin ChenAi-xiang LiuTong-fei Huang,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_99,Conference paper
"Petroleum Hydrocarbon Waste Recycling, Reusing, Repairing, and Recovering Value Added Products",Impact of Petroleum Waste on Environmental Pollution and its Sustainable Management Through Circular Economy,,,,10.1007/978-3-031-48220-5_9,Anil Kumar MurmuLipika ParidaVeda Prakash,2023,https://link.springer.com/chapter/10.1007/978-3-031-48220-5_9,Chapter
Complexities of Petroleum Hydrocarbon Contaminated Sites,Advances in the Characterisation and Remediation of Sites Contaminated with Petroleum Hydrocarbons,,,,10.1007/978-3-031-34447-3_1,David F. AldenJonás García-RincónMichael O. RivettGary P. WealthallNeil R. Thomson,2024,https://link.springer.com/chapter/10.1007/978-3-031-34447-3_1,Chapter
"Origin of hydrocarbon fluids and discussion of abnormal carbon isotopic compositions in the Lishui-Jiaojiang Sag, East China Sea Shelf Basin",Acta Oceanologica Sinica,,,,10.1007/s13131-022-2128-8,Jingqi Xu,2023,https://link.springer.com/article/10.1007/s13131-022-2128-8,Article
Technologies of Hydrogen Generation and Purification,Emerging Atomic Layer Deposition for Hydrogen Energy,,,,10.1007/978-3-031-67774-8_2,Peter Ozaveshe OvirohSunday Temitope OyinboSina KarimzadehPatrick Ehi ImoisiliTien-Chien Jen,2025,https://link.springer.com/chapter/10.1007/978-3-031-67774-8_2,Chapter
Studies on Integrating a Carbon Capture System with Hydrogen Fuel Production in FLNG Power Generation,Proceedings of the Fourth World Conference on Floating Solutions: WCFS 2024; 2–4 December; Hong Kong,,,,10.1007/978-981-96-4569-5_44,We Lin ChanArun DevIvan C. K. Tam,2025,https://link.springer.com/chapter/10.1007/978-981-96-4569-5_44,Conference paper
The Distribution and Genesis of Hydrocarbon Gases in the Bottom Sediments of the Laptev–Siberian Sea Zone of the East Arctic Shelf,Russian Journal of Pacific Geology,,,,10.1134/S1819714024020040,A. I. GresovA. V. Yatsuk,2024,https://link.springer.com/article/10.1134/S1819714024020040,Article
"Toxicity of Persistent Hydrocarbon Pollutants, Sources and Sustainable Remediation Process",Impact of Petroleum Waste on Environmental Pollution and its Sustainable Management Through Circular Economy,,,,10.1007/978-3-031-48220-5_2,Jaydeep KanungoTeyaswini SahooLaxmi Priya SwainIpsita Dipamitra Behera,2023,https://link.springer.com/chapter/10.1007/978-3-031-48220-5_2,Chapter
Tartaric Acid Assisted Preparation of Highly Dispersed Ni/SAPO-11 Catalysts for Hydrocarbon Hydroisomerization,Catalysis Letters,,,,10.1007/s10562-025-04940-x,Chenglong WenKang LiuYi LuXintian WuShuning LiMohong LuJie ZhuMingshi LiChunshan SongXiaosong Lu,2025,https://link.springer.com/article/10.1007/s10562-025-04940-x,Article
Structure-based discovery of hydrocarbon-stapled paxillin peptides that block FAK scaffolding in cancer,Nature Communications,,,,10.1038/s41467-025-57196-9,Lauren ReyesLena NaserWarren S. WeinerDarren ThifaultErik StahlLiam McCrearyRohini NottColton QuickAlex BuchbergerCarlos AlvaradoAndrew RiveraJoseph A. MillerRuchi KhatiwalaBrian R. CherryRonald NelsonJose M. Martin-GarciaNicholas StephanopoulosRaimund FrommePetra FrommeWilliam CanceTimothy Marlowe,2025,https://link.springer.com/article/10.1038/s41467-025-57196-9,Article
Bioluminescence imaging of <i>Cyp1a1-</i>luciferase reporter mice demonstrates prolonged activation of the aryl hydrocarbon receptor in the lung,Communications Biology,,,,10.1038/s42003-024-06089-6,Nicolas VelandHannah J. GleneadieKaren E. BrownAlessandro SardiniJoaquim PomboAndrew DimondVanessa BurnsKaren SarkisyanChris SchieringZoe WebsterMatthias MerkenschlagerAmanda G. Fisher,2024,https://link.springer.com/article/10.1038/s42003-024-06089-6,Article
"Organofacies and source evaluation of Cambay Shale Formation to assess unconventional hydrocarbon potential in Jambusar–Broach area, Cambay Basin, India",Journal of Earth System Science,,,,10.1007/s12040-023-02161-7,Dhanesh Kumar PhayeBiplab Bhattacharya,2023,https://link.springer.com/article/10.1007/s12040-023-02161-7,Article
Characterization and identification of long-chain hydrocarbon-degrading bacterial communities in long-term chronically polluted soil in Ogoniland: an integrated approach using culture-dependent and independent methods,Environmental Science and Pollution Research,,,,10.1007/s11356-024-33326-6,Amara Ukamaka OkoyeRamganesh SelvarajanChioma Blaise ChikereGideon Chijioke OkpokwasiliKevin Mearns,2024,https://link.springer.com/article/10.1007/s11356-024-33326-6,Article
Hydrocarbon selectivity enhancement through catalytic fast co-pyrolysis of almond shell and plastic blends,Chemical and Biological Technologies in Agriculture,,,,10.1186/s40538-023-00431-6,A. Alcazar-RuizL. Sanchez-SilvaF. Dorado,2023,https://link.springer.com/article/10.1186/s40538-023-00431-6,Article
Fourth-Generation Biofuels: Genetic Engineering for Sustainable Energy,Recent Trends in Lignocellulosic Biofuels and Bioenergy,,,,10.1007/978-981-96-4636-4_15,Sunil P. BhagatBalasaheb D. WaghSavita M. SatputeMahesh B. GunjalShreya K. KasarPraveen B. Roylawar,2025,https://link.springer.com/chapter/10.1007/978-981-96-4636-4_15,Chapter
Controlling Factors of Hydrocarbon Accumulation and Accumulation Model of Fuyang Oil Layer in the South of X Oilfield,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0464-4_56,Hong Ren,2024,https://link.springer.com/chapter/10.1007/978-981-97-0464-4_56,Conference paper
Enhancing aromatic hydrocarbon production via catalytic co-pyrolysis of cabbage waste and low-density polyethylene using Fe-modified ZSM-5 catalyst,Biomass Conversion and Biorefinery,,,,10.1007/s13399-024-06453-w,Tayyaba MubashirAftab FarrukhNajam Ul HassanRashid MahmoodZonaira NasirMudassir Hussain Tahir,2025,https://link.springer.com/article/10.1007/s13399-024-06453-w,Article
Implications of xenobiotic-response element(s) and aryl hydrocarbon receptor in health and diseases,Human Cell,,,,10.1007/s13577-023-00931-5,Avijit MandalNabendu BiswasMd Nur Alam,2023,https://link.springer.com/article/10.1007/s13577-023-00931-5,Article
"Hydrocarbon supply characteristics and quantitative evaluation of hydrocarbon charging capacity for Buried-hill Reservoirs in the Erlian Basin, China",Arabian Journal of Geosciences,,,,10.1007/s12517-021-08447-8,Shengmin SuYoulu Jiang,2021,https://link.springer.com/article/10.1007/s12517-021-08447-8,Article
Integrated seismic stratigraphic and structural analysis of Southern main Ethiopian rift basin: implications for hydrocarbon potentials,Acta Geophysica,,,,10.1007/s11600-023-01111-7,Bisrat KebedeTilahun MammoMebatseyon ShawelTefera Alemu,2023,https://link.springer.com/article/10.1007/s11600-023-01111-7,Article
Exploring the coupling relationship between hydrocarbon generation of continental shale and nanopore structure evolution—A case study of Shahejie formation in Bohai Bay Basin,Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-021-01315-x,Youwei ZhengDeliang FuJianqiang QinXianrong LiuBing TianLina Sun,2021,https://link.springer.com/article/10.1007/s13202-021-01315-x,Article
Isotopic-Geochemical Characteristics of Organic Matter and Hydrocarbon Fluids from the SCB Productive Series. Oil-Rock Relationships,Pliocene Hydrocarbon Sedimentary Series of Azerbaijan,,,,10.1007/978-3-031-50438-9_11,Akif AlizadehIbrahim GuliyevParviz MamedovElmira AliyevaAkper FeyzullayevDadash HuseynovLev Eppelbaum,2024,https://link.springer.com/chapter/10.1007/978-3-031-50438-9_11,Chapter
Recent Advancements in the Remediation of Marine Hydrocarbon and Plastic Pollutants,Environmental Hydrocarbon Pollution and Zero Waste Approach Towards a Sustainable Waste Management,,,,10.1007/978-3-031-81615-4_7,G. Reddy KoteswaraS. BhargaviD. YamunaM. Anjani DeviG. Jeevana Lakshmi KumarT. ManasSrikaram AdarshVazrala Bhavya SaiHarjeet NathMaha Awjan AlreshidiHussein TogunDeo Karan RamAlok Prasad Das,2025,https://link.springer.com/chapter/10.1007/978-3-031-81615-4_7,Chapter
"Challenges, Opportunities, and Strategies for Effective Petroleum Hydrocarbon Waste Management",Impact of Petroleum Waste on Environmental Pollution and its Sustainable Management Through Circular Economy,,,,10.1007/978-3-031-48220-5_3,Varsha ParasharChandrakant Thakur,2023,https://link.springer.com/chapter/10.1007/978-3-031-48220-5_3,Chapter
Effect of O<sub>2</sub> flow rate in oxygen–nitrogen mixture on carbon–oxygen gas generation during coal gangue spontaneous combustion,Journal of Thermal Analysis and Calorimetry,,,,10.1007/s10973-025-14487-z,Qigeng ZhouBotao QinDong MaYixuan YangZuoming Xu,2025,https://link.springer.com/article/10.1007/s10973-025-14487-z,Article
Generation of hydrogen from various aqueous media using gamma radiation,Journal of Radioanalytical and Nuclear Chemistry,,,,10.1007/s10967-024-09670-9,Imran AliGunel ImanovaTeymur AgayevAnar AliyevTonni Agustiono KurniawanAbdulrahman Bin Jumah,2024,https://link.springer.com/article/10.1007/s10967-024-09670-9,Article
"Discriminating hydrocarbon generation potential of coaly source rocks and their contribution: a case study from the Upper Paleozoic of Bohai Bay Basin, China",Frontiers of Earth Science,,,,10.1007/s11707-021-0908-7,Jinjun XuDa LouQiang JinLixin FuFuqi ChengShuhui ZhouXiuhong WangChao LiangFulai Li,2021,https://link.springer.com/article/10.1007/s11707-021-0908-7,Article
The Chemmotology of New Generation Synthetic Liquid Fuels,Chemistry and Technology of Fuels and Oils,,,,10.1007/s10553-025-01805-2,P. A. StrizhakD. V. AntonovS. M. AldoshinL. S. Yanovskii,2025,https://link.springer.com/article/10.1007/s10553-025-01805-2,Article
Microalgae: Next-Generation Feedstock for Sustainable Aviation Fuel,Sustainable Aviation Fuels,,,,10.1007/978-3-031-83721-0_3,Bidhu Bhusan MakutPritikrishna MajhiSanjeev MishraMohammad AslamRadhakanta Nag,2025,https://link.springer.com/chapter/10.1007/978-3-031-83721-0_3,Chapter
Geological Features of Hydrocarbon Reservoirs,Petroleum Geology and Exploration of the Bongor Basin,,,,10.1007/978-981-19-2673-0_7,Lirong DouKunye XiaoJingchun Wang,2023,https://link.springer.com/chapter/10.1007/978-981-19-2673-0_7,Chapter
Cuticular Hydrocarbon Profiles of Himalayan Bumble Bees (Hymenoptera: <i>Bombus</i> Latreille) are Species-Specific and Show Elevational Variation,Journal of Chemical Ecology,,,,10.1007/s10886-024-01486-x,Jaya NarahMartin StreinzerJharna ChakravortyKarsing MeguJohannes SpaetheAxel BrockmannThomas Schmitt,2024,https://link.springer.com/article/10.1007/s10886-024-01486-x,Article
<i>Lactobacillus gasseri</i> LGV03-derived indole-3-lactic acid ameliorates immune response by activating aryl hydrocarbon receptor,Microbial Cell Factories,,,,10.1186/s12934-025-02662-8,Zikang ZhangKangdi ZhengZhao ZhangLongbin CaoLizhu LinWeimin SunFeng Qiu,2025,https://link.springer.com/article/10.1186/s12934-025-02662-8,Article
Simulation Study of Hydrocarbon Generation Characteristics in Siliceous Rock,Chemistry and Technology of Fuels and Oils,,,,10.1007/s10553-021-01215-0,Guohui QuNing LiuYikun LiuYuanlin MengZilu ZhangWeizhong He,2021,https://link.springer.com/article/10.1007/s10553-021-01215-0,Article
"Editorial Expression of Concern: Organic matter characteristics and hydrocarbon generation potential of the Middle Jurassic–Lower Cretaceous succession in the Mesopotamian Foredeep Basin, Iraq",International Journal of Earth Sciences,,,,10.1007/s00531-024-02485-9,Abbas F. GharibJan Ibrahim IsmaelRadhwan K. AlatrosheHawazen N. FarhanMohamed I. Abdel-FattahJohn D. Pigott,2024,https://link.springer.com/article/10.1007/s00531-024-02485-9,Article
Detection and treatment of mono and polycyclic aromatic hydrocarbon pollutants in aqueous environments based on electrochemical technology: recent advances,Environmental Science and Pollution Research,,,,10.1007/s11356-024-32640-3,Guangfei QuGuojun LiuChenyang ZhaoZheng YuanYixin YangKeyi Xiang,2024,https://link.springer.com/article/10.1007/s11356-024-32640-3,Article
"Second-Generation Biofuels: Concepts, Applications, and Challenges",Microbial Applications for Environmental Sustainability,,,,10.1007/978-981-97-0676-1_16,Aarushi GautamManu PantGaurav PantGaurav Kumar,2024,https://link.springer.com/chapter/10.1007/978-981-97-0676-1_16,Chapter
